Date,Country,State,Activity,Sex,Age,Deceased,Month,Year
1904-07-01,usa,NEW JERSEY,Unspecific,M,,N,July,1904.0
1904-07-01,usa,TEXAS,swimming,M,,Y,July,1904.0
1904-07-01,italy,ANCONA PROVINCE,swimming,M,,Y,July,1904.0
1904-02-01,australia,QUEENSLAND,swimming,M,,Y,February,1904.0
1904-02-01,new zealand,NORTH ISLAND,swimming,M,30.0,Y,February,1904.0
1904-01-01,new caledonia,SOUTH PROVINCE,Unspecific,M,,Y,January,1904.0
,reunion island,,swimming,M,16.0,Y,,
,usa,,diving,M,,UNKNOWN,,
,philippines,QUEZON,Unspecific,M,,N,,
,usa,HAWAII,swimming,M,,Y,,
1903-10-01,cuba,HAVANA PROVINCE,boarding,M,,Y,October,1903.0
1903-09-01,usa,NEW JERSEY,fishing,M,,N,September,1903.0
,falkland islands,,swimming,M,28.0,N,,
1903-06-01,australia,NEW SOUTH WALES,swimming,M,,Y,June,1903.0
1903-05-01,mexico,VERACRUZ,Unspecific,M,,Y,May,1903.0
1903-03-01,australia,NEW SOUTH WALES,Unspecific,M,,Y,March,1903.0
1903-03-01,australia,QUEENSLAND,swimming,M,,Y,March,1903.0
1903-01-01,australia,NEW SOUTH WALES,Unspecific,M,,Y,January,1903.0
,crete,,diving,M,,Y,,
1902-12-01,nicaragua,RIO SAN JUAN,swimming,M,30.0,Y,December,1902.0
1902-11-01,australia,NEW SOUTH WALES,swimming,M,17.0,Y,November,1902.0
1902-11-01,usa,TEXAS,fishing,M,,N,November,1902.0
1902-08-01,italy,CALABRIA,swimming,M,,Y,August,1902.0
1902-08-01,croatia,ISTRIA COUNTY,fishing,M,,N,August,1902.0
1902-08-01,usa,HAWAII,Unspecific,M,,Y,August,1902.0
1902-07-01,italy,LIGURIA,fishing,M,,N,July,1902.0
1902-07-01,usa,NEW JERSEY,swimming,M,,N,July,1902.0
1902-06-01,philippines,ZAMBOANGA DEL SUR PROVINCE,Unspecific,M,,N,June,1902.0
1902-06-01,egypt,MEDITERRANEAN SEA,diving,M,,N,June,1902.0
1902-04-01,south africa,EASTERN CAPE PROVINCE,swimming,M,,UNKNOWN,April,1902.0
,new zealand,NORTH ISLAND,Unspecific,M,,N,,
1902-01-01,australia,NEW SOUTH WALES,Unspecific,M,,Y,January,1902.0
1902-01-01,south africa,KWAZULU-NATAL,Unspecific,M,,UNKNOWN,January,1902.0
1902-01-01,australia,QUEENSLAND,swimming,M,16.0,N,January,1902.0
1901-12-01,australia,QUEENSLAND,Unspecific,M,10.0,N,December,1901.0
1901-10-01,philippines,ZAMBOANGA DEL SUR PROVINCE,fishing,M,,N,October,1901.0
1901-09-01,cyprus,SOUTHERN CYPRUS,swimming,M,,Y,September,1901.0
1901-07-01,south africa,WESTERN CAPE PROVINCE,swimming,M,29.0,Y,July,1901.0
1901-07-01,italy,SYRACUSE,swimming,M,20.0,UNKNOWN,July,1901.0
1901-06-01,yemen,ADEN,diving,M,,UNKNOWN,June,1901.0
1901-06-01,philippines,WESTERN VISCAYAS,swimming,M,,N,June,1901.0
1901-01-01,australia,QUEENSLAND,Unspecific,M,,Y,January,1901.0
1900-12-01,australia,NEW SOUTH WALES,Unspecific,M,,Y,December,1900.0
1900-11-01,south africa,WESTERN CAPE PROVINCE,swimming,M,30.0,Y,November,1900.0
1900-10-01,south africa,WESTERN CAPE PROVINCE,swimming,M,,UNKNOWN,October,1900.0
1900-09-01,australia,QUEENSLAND,swimming,M,,N,September,1900.0
1900-09-01,usa,RHODE ISLAND,diving,M,,UNKNOWN,September,1900.0
1900-09-01,usa,HAWAII,Unspecific,M,,N,September,1900.0
1900-08-01,usa,NORTH CAROLINA,Unspecific,M,,N,August,1900.0
1900-07-01,croatia,PRIMORJE-GORSKI KOTAR COUNTY,swimming,M,,Y,July,1900.0
1900-07-01,usa,HAWAII,Unspecific,M,,UNKNOWN,July,1900.0
1900-07-01,usa,CONNECTICUT,Unspecific,Unknown,,N,July,1900.0
1900-01-01,australia,NEW SOUTH WALES,Unspecific,M,,N,January,1900.0
,usa,HAWAII,Unspecific,M,,N,,
,south africa,EASTERN CAPE PROVINCE,swimming,M,,N,,
1899-12-01,australia,QUEENSLAND,Unspecific,M,,N,December,1899.0
1899-11-01,philippines,MINDORO OCCIDENTAL,Unspecific,Unknown,,Y,November,1899.0
1899-10-01,australia,VICTORIA,fishing,Unknown,,N,October,1899.0
1899-10-01,libya,MEDITERRANEAN SEA,diving,M,,N,October,1899.0
1899-10-01,libya,MEDITERRANEAN SEA,diving,M,,Y,October,1899.0
1899-09-01,mexico,TAMAULIPAS,swimming,M,,Y,September,1899.0
1899-08-01,usa,CALIFORNIA,Unspecific,M,,Y,August,1899.0
1899-08-01,usa,FLORIDA,swimming,M,15.0,Y,August,1899.0
1899-08-01,egypt,MEDITERRANEAN SEA,Unspecific,M,9.0,N,August,1899.0
1899-08-01,egypt,MEDITERRANEAN SEA,Unspecific,M,19.0,N,August,1899.0
1899-08-01,egypt,MEDITERRANEAN SEA,Unspecific,M,13.0,N,August,1899.0
1899-07-01,bahamas,,boarding,M,,Y,July,1899.0
1899-06-01,italy,CALABRIA,fishing,M,,N,June,1899.0
1899-06-01,new zealand,NORTH ISLAND,boarding,M,,UNKNOWN,June,1899.0
1899-05-01,philippines,NEGROS,swimming,M,,UNKNOWN,May,1899.0
1899-05-01,italy,IMPERIA PROVINCE,Unspecific,M,,Y,May,1899.0
1899-01-01,australia,NEW SOUTH WALES,Unspecific,F,13.0,UNKNOWN,January,1899.0
,south africa,KWAZULU-NATAL,Unspecific,M,,N,,
1898-12-01,australia,QUEENSLAND,boarding,M,,Y,December,1898.0
1898-10-01,usa,HAWAII,boarding,M,,Y,October,1898.0
1898-09-01,west indies,,boarding,M,,Y,September,1898.0
1898-08-01,usa,NEW YORK,swimming,M,,N,August,1898.0
1898-08-01,usa,FLORIDA,Unspecific,M,,UNKNOWN,August,1898.0
1898-07-01,australia,NEW SOUTH WALES,swimming,M,,UNKNOWN,July,1898.0
1898-07-01,yemen,ADEN,swimming,M,24.0,Y,July,1898.0
1898-07-01,yemen,ADEN,Unspecific,M,22.0,Y,July,1898.0
1898-07-01,cuba,SANTIAGO DE CUBA PROVINCE,swimming,M,,Y,July,1898.0
1898-06-01,new caledonia,SOUTH PROVINCE,boarding,M,,Y,June,1898.0
1898-04-01,fiji,MUALA,Unspecific,M,,N,April,1898.0
,sri lanka,,swimming,M,,Y,,
,crete,,diving,M,,UNKNOWN,,
,usa,SOUTH CAROLINA,fishing,M,15.0,N,,
,cuba,SANTIAGO DE CUBA PROVINCE,boarding,M,,Y,,
,jamaica,KINGSTON PARISH,Unspecific,F,,N,,
,cuba,CAMAGUEY PROVINCE,swimming,M,,Y,,
,yemen,ADEN,diving,M,,Y,,
,usa,HAWAII,Unspecific,M,,Y,,
1897-12-01,usa,EAST COAST,Unspecific,M,,N,December,1897.0
1897-10-01,mexico,VERA CRUZ,diving,M,,UNKNOWN,October,1897.0
1897-10-01,marshall islands,RATAK,fishing,Unknown,,Y,October,1897.0
1897-09-01,usa,RHODE ISLAND,fishing,M,,N,September,1897.0
1897-09-01,usa,SOUTH CAROLINA,Unspecific,M,,N,September,1897.0
1897-07-01,south africa,KWAZULU-NATAL,fishing,M,,Y,July,1897.0
1897-06-01,yemen,SOCOTRA ISLANDS,Unspecific,Unknown,,Y,June,1897.0
1897-03-01,,MEDITERRANEAN SEA,swimming,M,,Y,March,1897.0
1897-03-01,usa,MASSACHUSETTS,fishing,M,,Y,March,1897.0
,egypt,MEDITERRANEAN SEA,Unspecific,Unknown,,UNKNOWN,,
,australia,VICTORIA,fishing,M,,N,,
1896-12-01,new zealand,NORTH ISLAND,Unspecific,M,26.0,Y,December,1896.0
1896-12-01,new zealand,SOUTH ISLAND,Unspecific,M,,Y,December,1896.0
1896-11-01,australia,WESTERN AUSTRALIA,swimming,M,,Y,November,1896.0
1896-11-01,australia,WESTERN AUSTRALIA,boarding,M,,Y,November,1896.0
1896-07-01,usa,HAWAII,fishing,M,35.0,Y,July,1896.0
1896-06-01,usa,SOUTH CAROLINA,Unspecific,M,,N,June,1896.0
1896-01-01,australia,NEW SOUTH WALES,Unspecific,M,11.0,Y,January,1896.0
,haiti,OFF CAPE HAITIEN,wading,M,15.0,N,,
1895-12-01,australia,NEW SOUTH WALES,Unspecific,M,14.0,Y,December,1895.0
1895-11-01,barbados,ST MICHAEL PARISH,diving,M,,N,November,1895.0
1895-11-01,australia,NEW SOUTH WALES,fishing,M,,Y,November,1895.0
1895-09-01,cuba,HAVANA PROVINCE,Unspecific,M,,UNKNOWN,September,1895.0
1895-09-01,yemen,ADEN,diving,M,,Y,September,1895.0
1895-09-01,usa,NORTH CAROLINA,fishing,Unknown,,N,September,1895.0
1895-08-01,usa,RHODE ISLAND,swimming,M,26.0,Y,August,1895.0
1895-08-01,usa,NEW JERSEY,fishing,M,,N,August,1895.0
1895-07-01,japan,,Unspecific,M,,Y,July,1895.0
1895-06-01,australia,WESTERN AUSTRALIA,diving,M,,Y,June,1895.0
1895-05-01,bahamas,BIMINI ISLANDS,Unspecific,M,,N,May,1895.0
1895-05-01,new zealand,SOUTH ISLAND,boarding,M,,Y,May,1895.0
1895-04-01,south africa,EASTERN CAPE PROVINCE,Unspecific,M,28.0,Y,April,1895.0
1895-04-01,new zealand,SOUTH ISLAND,swimming,M,,N,April,1895.0
1895-03-01,indonesia,MOLUCCAS,swimming,M,,Y,March,1895.0
1895-03-01,australia,QUEENSLAND,swimming,M,13.0,N,March,1895.0
1895-02-01,australia,NEW SOUTH WALES,swimming,M,14.0,Y,February,1895.0
1895-02-01,panama,BOCAS DEL TORO,swimming,M,,Y,February,1895.0
,australia,WESTERN AUSTRALIA,Unspecific,Unknown,,N,,
1894-12-01,usa,FLORIDA,fishing,M,,N,December,1894.0
1894-11-01,australia,NEW SOUTH WALES,Unspecific,M,19.0,N,November,1894.0
1894-10-01,usa,ALABAMA,swimming,M,,Y,October,1894.0
1894-09-01,usa,VIRGINIA,Unspecific,M,,N,September,1894.0
1894-09-01,fiji,VITA LEVU,Unspecific,F,,N,September,1894.0
1894-09-01,usa,TEXAS,fishing,M,,N,September,1894.0
1894-08-01,usa,NEW YORK,swimming,F,,UNKNOWN,August,1894.0
1894-08-01,usa,FLORIDA,swimming,M,,N,August,1894.0
,france,PROVENCE,fishing,M,,Y,,
1894-06-01,usa,FLORIDA,Unspecific,M,,UNKNOWN,June,1894.0
1894-06-01,south africa,WESTERN CAPE PROVINCE,swimming,M,,Y,June,1894.0
1894-06-01,usa,NORTH CAROLINA,Unspecific,M,,N,June,1894.0
1894-06-01,mexico,BAY OF CAMPECHE,Unspecific,M,,Y,June,1894.0
1894-04-01,burma,RANGOON,Unspecific,F,,Y,April,1894.0
1893-10-01,india,BAY OF BENGAL,Unspecific,M,,Y,October,1893.0
1893-10-01,croatia,PRIMORJE-GORSKI KOTAR COUNTY,boarding,Unknown,,UNKNOWN,October,1893.0
1893-07-01,philippines,LUZON ISLAND,Unspecific,M,,Y,July,1893.0
1893-06-01,nigeria,BAYELSA STATE,Unspecific,M,,Y,June,1893.0
1893-06-01,lebanon,,Unspecific,M,,Y,June,1893.0
1893-05-01,fiji,,kayaking,F,,Y,May,1893.0
1893-05-01,cuba,HAVANA PROVINCE,Unspecific,M,,Y,May,1893.0
1893-04-01,south atlantic ocean,,swimming,M,,N,April,1893.0
1893-04-01,australia,QUEENSLAND,swimming,M,,N,April,1893.0
1893-04-01,australia,TASMANIA,swimming,M,,UNKNOWN,April,1893.0
1893-01-01,new zealand,SOUTH ISLAND?,Unspecific,M,,Y,January,1893.0
1893-01-01,french polynesia,,Unspecific,M,,Y,January,1893.0
1892-12-01,atlantic ocean,,boarding,M,15.0,Y,December,1892.0
1892-11-01,australia,NORFOLK ISLAND,fishing,M,,N,November,1892.0
1892-11-01,australia,QUEENSLAND,swimming,F,,N,November,1892.0
1892-09-01,usa,TEXAS,Unspecific,M,,N,September,1892.0
1892-06-01,france,BRITTANY,fishing,Unknown,,UNKNOWN,June,1892.0
1892-06-01,cuba,HAVANA PROVINCE,Unspecific,M,,Y,June,1892.0
1892-05-01,new zealand,NORTH ISLAND,Unspecific,M,,N,May,1892.0
1892-04-01,bahamas,OUT ISLANDS,boarding,M,,Y,April,1892.0
1892-03-01,australia,NEW SOUTH WALES,fishing,M,21.0,N,March,1892.0
,australia,TORRES STRAIT,diving,M,,Y,,
1891-12-01,australia,NEW SOUTH WALES,swimming,M,,N,December,1891.0
1891-12-01,new zealand,NORTH ISLAND,swimming,M,,N,December,1891.0
1891-11-01,martinique,,Unspecific,M,,N,November,1891.0
1891-09-01,kiribati,LINE ISLANDS,kayaking,Unknown,,Y,September,1891.0
1891-08-01,canada,NOVA SCOTIA,boarding,M,,Y,August,1891.0
1891-08-01,usa,NEW JERSEY,Unspecific,M,,N,August,1891.0
1891-06-01,usa,VIRGINIA,fishing,M,,UNKNOWN,June,1891.0
1891-01-01,jamaica,KINGSTON PARISH,boarding,M,,Y,January,1891.0
1890-12-01,australia,QUEENSLAND,swimming,Unknown,,UNKNOWN,December,1890.0
1890-12-01,british new guinea,WOODLARK ISLANDS,boarding,M,18.0,N,December,1890.0
1890-10-01,atlantic ocean,,boarding,M,,Y,October,1890.0
1890-08-01,usa,NEW JERSEY,fishing,Unknown,,N,August,1890.0
1890-08-01,usa,CONNECTICUT,Unspecific,M,,N,August,1890.0
1890-08-01,samoa,UPOLU ISLAND,Unspecific,M,,N,August,1890.0
,croatia,,swimming,M,,N,,
1890-06-01,persian gulf,,boarding,M,,N,June,1890.0
1890-06-01,egypt,,swimming,M,,Y,June,1890.0
1890-05-01,south africa,EASTERN CAPE PROVINCE,Unspecific,M,,UNKNOWN,May,1890.0
1890-02-01,malta,MUNXAR REEF,fishing,M,,Y,February,1890.0
,australia,TASMANIA,wading,M,,N,,
,india,TAMIL NADU,diving,M,,UNKNOWN,,
,new zealand,NORTH ISLAND,swimming,M,,Y,,
,south africa,KWAZULU-NATAL,Unspecific,M,,Y,,
1889-11-01,australia,QUEENSLAND,Unspecific,M,,Y,November,1889.0
1889-11-01,usa,HAWAII,Unspecific,M,,UNKNOWN,November,1889.0
1889-10-01,india,TAMIL NADU,swimming,M,,Y,October,1889.0
1889-07-01,usa,FLORIDA,swimming,M,,Y,July,1889.0
1889-07-01,usa,TEXAS,fishing,M,,N,July,1889.0
1889-07-01,australia,VICTORIA,Unspecific,M,,Y,July,1889.0
1889-01-01,usa,FLORIDA,fishing,Unknown,,N,January,1889.0
1889-01-01,sierra leone,WESTERN AREA,Unspecific,M,,Y,January,1889.0
1888-12-01,indian ocean,BETWEEN PERTH & COLOMBO,swimming,M,,N,December,1888.0
1888-12-01,australia,NEW SOUTH WALES,swimming,M,11.0,Y,December,1888.0
1888-12-01,australia,NEW SOUTH WALES,Unspecific,M,,Y,December,1888.0
1888-10-01,croatia,PRIMORJE-GORSKI KOTAR COUNTY,Unspecific,Unknown,,Y,October,1888.0
1888-08-01,canada,NOVA SCOTIA,Unspecific,M,,Y,August,1888.0
1888-08-01,usa,NEW YORK,Unspecific,Unknown,,N,August,1888.0
1888-07-01,india,GUJARAT,Unspecific,M,,Y,July,1888.0
1888-06-01,australia,VICTORIA,fishing,Unknown,,N,June,1888.0
1888-06-01,australia,VICTORIA,Unspecific,M,,UNKNOWN,June,1888.0
1888-02-01,new zealand,SOUTH ISLAND,Unspecific,M,,N,February,1888.0
1888-02-01,south africa,EASTERN CAPE PROVINCE,Unspecific,M,,Y,February,1888.0
1888-01-01,australia,NEW SOUTH WALES,Unspecific,M,,N,January,1888.0
1887-12-01,honduras,CORTÉS,boarding,M,33.0,Y,December,1887.0
1887-12-01,australia,NEW SOUTH WALES,Unspecific,M,,Y,December,1887.0
1887-10-01,usa,FLORIDA,boarding,M,,Y,October,1887.0
,bahamas,,Unspecific,M,,Y,,
1887-09-01,italy,,swimming,M,,N,September,1887.0
1887-07-01,,GULF OF CALIFORNIA,Unspecific,M,,Y,July,1887.0
1887-03-01,australia,SOUTH AUSTRALIA,Unspecific,Unknown,,N,March,1887.0
1887-02-01,new zealand,NORTH ISLAND,swimming,M,,Y,February,1887.0
1887-02-01,south africa,WESTERN CAPE PROVINCE,Unspecific,Unknown,,N,February,1887.0
1887-01-01,brazil,ALAGOAS,Unspecific,M,,Y,January,1887.0
1887-01-01,south africa,EASTERN CAPE PROVINCE,swimming,M,13.0,Y,January,1887.0
,ocean,"SOMEWHERE BETWEEN PHILADELPHIA AND HIOGO, JAPAN",Unspecific,M,,N,,
1886-08-01,usa,NEW JERSEY,Unspecific,M,,N,August,1886.0
1886-08-01,usa,NEW JERSEY,Unspecific,Unknown,,N,August,1886.0
1886-07-01,usa,MISSISSIPPI,wading,M,45.0,N,July,1886.0
1886-06-01,australia,QUEENSLAND,swimming,M,18.0,Y,June,1886.0
1886-06-01,usa,HAWAII,fishing,F,,UNKNOWN,June,1886.0
1886-05-01,new caledonia,SOUTH PROVINCE,Unspecific,M,,Y,May,1886.0
1886-04-01,australia,QUEENSLAND,Unspecific,M,,N,April,1886.0
1886-04-01,new zealand,SOUTH ISLAND,Unspecific,M,,UNKNOWN,April,1886.0
1886-03-01,new zealand,SOUTH ISLAND,Unspecific,M,,UNKNOWN,March,1886.0
1886-03-01,australia,NEW SOUTH WALES,boarding,M,,UNKNOWN,March,1886.0
1886-02-01,australia,VICTORIA,fishing,M,,N,February,1886.0
1886-01-01,south africa,EASTERN CAPE PROVINCE,diving,M,,N,January,1886.0
1886-01-01,australia,QUEENSLAND,diving,M,,N,January,1886.0
1886-01-01,south africa,WESTERN CAPE PROVINCE,swimming,M,,Y,January,1886.0
1885-11-01,australia,QUEENSLAND,Unspecific,Unknown,,N,November,1885.0
1885-11-01,australia,WESTERN AUSTRALIA,Unspecific,M,,N,November,1885.0
1885-08-01,atlantic ocean,,boarding,M,,Y,August,1885.0
1885-07-01,usa,HAWAII,Unspecific,M,,N,July,1885.0
1885-07-01,usa,HAWAII,Unspecific,M,,Y,July,1885.0
1885-04-01,new zealand,NORTH ISLAND,Unspecific,M,,N,April,1885.0
1885-03-01,south africa,KWAZULU-NATAL,fishing,M,,N,March,1885.0
1884-12-01,australia,SOUTH AUSTRALIA,Unspecific,M,,Y,December,1884.0
1884-12-01,france,CÔTE D'AZUR,Unspecific,F,,Y,December,1884.0
1884-08-01,usa,NEW JERSEY,Unspecific,M,,N,August,1884.0
1884-08-01,usa,NEW YORK,Unspecific,M,,UNKNOWN,August,1884.0
1884-04-01,brazil,,boarding,M,,Y,April,1884.0
1884-01-01,south africa,EASTERN CAPE PROVINCE,swimming,M,,Y,January,1884.0
1884-01-01,australia,SOUTH AUSTRALIA,boarding,F,,Y,January,1884.0
1883-12-01,australia,NEW SOUTH WALES,swimming,M,21.0,Y,December,1883.0
1883-12-01,usa,TEXAS,boarding,M,,Y,December,1883.0
1883-10-01,uruguay,MALDONADO COAST,boarding,M,,Y,October,1883.0
1883-10-01,usa,EAST COAST,boarding,M,,Y,October,1883.0
,australia,TASMANIA,swimming,M,,Y,,
1883-07-01,georgia,,fishing,M,,N,July,1883.0
1883-02-01,australia,NORTHERN TERRITORY,diving,M,,N,February,1883.0
1883-02-01,australia,NORTHERN TERRITORY,diving,M,,Y,February,1883.0
1883-01-01,australia,NEW SOUTH WALES,Unspecific,M,37.0,Y,January,1883.0
,pacific ocean,,fishing,M,,Y,,
,usa,FLORIDA,boarding,M,,Y,,
1882-12-01,new zealand,SOUTH ISLAND,Unspecific,M,,N,December,1882.0
1882-11-01,new zealand,NORTH ISLAND,Unspecific,M,,N,November,1882.0
1882-09-01,japan,,Unspecific,M,,N,September,1882.0
1882-05-01,australia,NEW SOUTH WALES,boarding,M,,N,May,1882.0
1882-05-01,australia,,diving,M,,Y,May,1882.0
1882-04-01,australia,NEW SOUTH WALES,fishing,M,,Y,April,1882.0
,australia,,diving,M,,Y,,
1882-01-01,australia,NEW SOUTH WALES,Unspecific,M,,Y,January,1882.0
,atlantic ocean,,boarding,M,,Y,,
,usa,FLORIDA,boarding,M,,N,,
,australia,QUEENSLAND,Unspecific,M,,N,,
1881-11-01,australia,NEW SOUTH WALES,swimming,M,,UNKNOWN,November,1881.0
1881-10-01,usa,FLORIDA,Unspecific,M,18.0,UNKNOWN,October,1881.0
1881-09-01,usa,NORTH CAROLINA,Unspecific,M,,Y,September,1881.0
1881-08-01,,WESTERN BANKS,Unspecific,M,20.0,Y,August,1881.0
1881-08-01,usa,RHODE ISLAND,swimming,M,,N,August,1881.0
1881-07-01,,,Unspecific,M,,N,July,1881.0
1881-06-01,usa,ALABAMA,boarding,M,23.0,Y,June,1881.0
,italy,SICILY,fishing,M,,N,,
1880-11-01,australia,QUEENSLAND,swimming,M,12.0,Y,November,1880.0
1880-10-01,australia,NEW SOUTH WALES,boarding,M,,Y,October,1880.0
1880-08-01,mozambique,,swimming,M,,Y,August,1880.0
1880-07-01,usa,NEW YORK,Unspecific,M,,N,July,1880.0
1880-05-01,india,WEST BENGAL,Unspecific,M,20.0,N,May,1880.0
1880-05-01,india,WEST BENGAL,Unspecific,F,60.0,N,May,1880.0
1880-05-01,mexico,GUERRO,Unspecific,M,,UNKNOWN,May,1880.0
1880-05-01,india,WEST BENGAL,Unspecific,M,,Y,May,1880.0
1880-05-01,india,WEST BENGAL,Unspecific,M,11.0,Y,May,1880.0
1880-01-01,australia,NEW SOUTH WALES,fishing,Unknown,,N,January,1880.0
1880-01-01,australia,NEW SOUTH WALES,Unspecific,F,13.0,N,January,1880.0
,syria,,diving,M,,UNKNOWN,,
,solomon islands,GUADALCANAL PROVINCE,Unspecific,M,,N,,
,new zealand,SOUTH ISLAND,Unspecific,M,,N,,
1879-12-01,india,ANDAMAN ISLANDS,swimming,M,23.0,Y,December,1879.0
1879-11-01,australia,NEW SOUTH WALES,swimming,M,,N,November,1879.0
1879-09-01,spain,VALENCIA,fishing,Unknown,,N,September,1879.0
1879-08-01,fiji,LAU GROUP,Unspecific,M,,N,August,1879.0
1879-07-01,usa,CALIFORNIA,Unspecific,M,,N,July,1879.0
1879-03-01,new zealand,NORTH ISLAND,Unspecific,M,19.0,Y,March,1879.0
1879-03-01,australia,NEW SOUTH WALES,Unspecific,M,,UNKNOWN,March,1879.0
,usa,MISSISSIPPI,Unspecific,M,,Y,,
1878-11-01,australia,NEW SOUTH WALES,Unspecific,M,,N,November,1878.0
1878-10-01,indonesia,EAST JAVA,swimming,M,22.0,Y,October,1878.0
1878-09-01,usa,CONNECTICUT,fishing,M,,N,September,1878.0
1878-09-01,south atlantic ocean,OFF THE COAST OF WEST AFRICA,boarding,M,,N,September,1878.0
1878-09-01,south atlantic ocean,OFF THE COAST OF WEST AFRICA,boarding,M,,Y,September,1878.0
1878-08-01,usa,NEW YORK,swimming,M,,Y,August,1878.0
1878-08-01,usa,NEW YORK,swimming,M,14.0,Y,August,1878.0
1978-06-01,philippines,MISAMIS ORIENTAL,Unspecific,F,,Y,June,1978.0
1878-02-01,south africa,WESTERN CAPE PROVINCE,Unspecific,M,,Y,February,1878.0
1878-02-01,brazil,,Unspecific,M,,Y,February,1878.0
,australia,NEW SOUTH WALES,Unspecific,M,11.0,Y,,
1877-12-01,australia,NEW SOUTH WALES,Unspecific,M,11.0,N,December,1877.0
1877-12-01,australia,NEW SOUTH WALES,boarding,M,,Y,December,1877.0
1877-09-01,australia,NEW SOUTH WALES,fishing,M,,N,September,1877.0
1877-04-01,australia,TASMANIA,Unspecific,M,,N,April,1877.0
1877-04-01,australia,VICTORIA,Unspecific,M,,N,April,1877.0
1877-03-01,italy,STRAIT OF MESSINA,Unspecific,M,,N,March,1877.0
1877-03-01,fiji,VITI LEVU ISLAND,Unspecific,M,15.0,N,March,1877.0
1877-02-01,australia,VICTORIA,fishing,M,,N,February,1877.0
1877-01-01,australia,VICTORIA,Unspecific,M,,Y,January,1877.0
1877-01-01,australia,VICTORIA,swimming,F,,N,January,1877.0
1877-01-01,south africa,KWAZULU-NATAL,Unspecific,M,,UNKNOWN,January,1877.0
,india,HOOGLY RIVER,Unspecific,M,,N,,
1876-10-01,usa,NEW YORK,fishing,M,,Y,October,1876.0
1876-09-01,greece,CYCLADES ARCHIPELAGO,diving,M,,Y,September,1876.0
1876-06-01,usa,GEORGIA,Unspecific,M,,N,June,1876.0
1876-05-01,australia,NEW SOUTH WALES,swimming,M,,Y,May,1876.0
1876-02-01,australia,VICTORIA,Unspecific,M,,Y,February,1876.0
,lebanon,MOUNT LEBANON,diving,M,,Y,,
,england,"BETWEEN HASTINGS & FAIRLIGHT, SUSSEX",Unspecific,M,,N,,
,australia,WESTERN AUSTRALIA,diving,M,,N,,
,australia,NEW SOUTH WALES,Unspecific,M,,Y,,
1875-11-01,australia,NEW SOUTH WALES,fishing,M,,N,November,1875.0
1875-03-01,new zealand,NORTH ISLAND,Unspecific,M,3.0,Y,March,1875.0
1875-01-01,australia,QUEENSLAND,Unspecific,M,,UNKNOWN,January,1875.0
1874-11-01,australia,QUEENSLAND,Unspecific,M,,N,November,1874.0
,australia,WESTERN AUSTRALIA,boarding,M,,Y,,
1874-11-01,croatia,ZADAR COUNTY,fishing,Unknown,,N,November,1874.0
1874-07-01,usa,HAWAII,fishing,M,,N,July,1874.0
1874-07-01,usa,NEW YORK,Unspecific,M,,N,July,1874.0
,mexico,VERACRUZ,Unspecific,M,,Y,,
1874-06-01,kiribati,GILBERT ISLANDS,Unspecific,M,,Y,June,1874.0
,honduras,,boarding,M,,Y,,
1874-04-01,canada,NEWFOUNDLAND,fishing,M,,N,April,1874.0
,tuvalu,,kayaking,Unknown,,Y,,
1873-07-01,usa,MARYLAND,fishing,M,,N,July,1873.0
1873-06-01,australia,NEW SOUTH WALES,Unspecific,M,,UNKNOWN,June,1873.0
1873-01-01,australia,QUEENSLAND,Unspecific,M,,N,January,1873.0
,cuba,HAVANA PROVINCE,swimming,M,27.0,N,,
1872-11-01,indian ocean?,,swimming,M,,Y,November,1872.0
1872-10-01,bahamas,ABACO ISLANDS,Unspecific,M,,Y,October,1872.0
1872-08-01,croatia,,fishing,M,,UNKNOWN,August,1872.0
1872-04-01,usa,HAWAII,kayaking,M,,N,April,1872.0
1872-02-01,australia,QUEENSLAND,Unspecific,Unknown,,Y,February,1872.0
1872-01-01,fiji,LOMAIVITI PROVINE,boarding,M,,UNKNOWN,January,1872.0
,south atlantic ocean,OFF THE COAST OF SOUTH AMERICA,Unspecific,M,,N,,
1871-12-01,australia,NEW SOUTH WALES,Unspecific,M,,UNKNOWN,December,1871.0
1871-08-01,usa,HAWAII,fishing,M,,N,August,1871.0
1871-08-01,usa,NEW YORK,fishing,M,,N,August,1871.0
1871-05-01,sri lanka,EASTERN PROVINCE,Unspecific,M,,N,May,1871.0
1871-05-01,guyana,,Unspecific,M,,UNKNOWN,May,1871.0
1871-03-01,india,"22ºN, 88ºE",Unspecific,M,30.0,Y,March,1871.0
,australia,NEW SOUTH WALES,fishing,M,,N,,
1870-07-01,usa,NORTH CAROLINA,Unspecific,M,,N,July,1870.0
1870-06-01,india,"22ºN, 88ºE",Unspecific,M,40.0,N,June,1870.0
1870-06-01,india,WEST BENGAL,Unspecific,M,40.0,N,June,1870.0
1870-05-01,australia,QUEENSLAND,fishing,M,13.0,N,May,1870.0
1870-05-01,india,"22ºN, 88ºE",Unspecific,M,39.0,N,May,1870.0
1870-05-01,india,"22ºN, 88ºE",Unspecific,M,40.0,N,May,1870.0
1870-01-01,australia,QUEENSLAND,Unspecific,M,17.0,N,January,1870.0
,australia,TASMANIA,kayaking,M,,UNKNOWN,,
1869-04-01,australia,SOUTH AUSTRALIA,fishing,M,,N,April,1869.0
